uarch,chip type,launch_year,processor number,idPhoronix,idSPEC,idGeekBench,cache,type_cache,bus_speed,bus_type,instruction set extensions,instruction set,max memory size,memory types,# of memory channels,max memory bandwidth,ecc memory supported,processor graphics,graphics base frequency,graphics max dynamic frequency,graphics video max memory,# of d isplays supported,graphics and imc lithography,pci express revision,pci express lanes,lithography,# of cores,# of threads,base frequency,turbo frequency,tdp-up frequency,tdp-up,tdp-down frequency,t dp-down,tdp (W),turbo boost technology,vpro,hyper-threading,(vt-x),(vt-d),tsx-ni,idle states,speedstep,thermal mo nitoring,identity protection,aes new instructions,secure key,trusted execution,execute disable bit,anti-theft,price
haswell,server,2014,E5-2660V3,,Intel Xeon E5-2660 v3,Intel Xeon E5-2660 v3,25, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,10,20,2.6,3.3,0,0,0,0,105,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1447
broadwell,server,2016,E5-2660V4,,Intel Xeon E5-2660 v4,,35,,76.8,QPI,AVX 2.0,64-bit,0,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,14,28,2,3.2,0,0,0,0,105,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1445
sandy bridge,server,2012,E5-2665,,Intel Xeon E5-2665,Intel Xeon E5-2665,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.4,3.1,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1442
sandy bridge,server,2012,E5-2667,,Intel Xeon E5-2667,Intel Xeon E5-2667,15, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,6,12,2.9,3.5,0,0,0,0,130,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1552
ivy bridge,server,2013,E5-2667V2,,Intel Xeon E5-2667 v2,Intel Xeon E5-2667 v2,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,8,16,3.3,4,0,0,0,0,130,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2057
haswell,server,2014,E5-2667V3,,Intel Xeon E5-2667 v3,Intel Xeon E5-2667 v3,20, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,8,16,3.2,3.6,0,0,0,0,135,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2057
broadwell,server,2016,E5-2667V4,,Intel Xeon E5-2667 v4,,25, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,8,16,3.2,3.6,0,0,0,0,135,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2057
sandy bridge,server,2012,E5-2670,,Intel Xeon E5-2670,Intel Xeon E5-2670,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.6,3.3,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1554
ivy bridge,server,2013,E5-2670V2,,Intel Xeon E5-2670 v2,Intel Xeon E5-2670 v2,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,2.5,3.3,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1554
haswell,server,2014,E5-2670V3,,Intel Xeon E5-2670 v3,Intel Xeon E5-2670 v3,30, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,12,24,2.3,3.1,0,0,0,0,120,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1591
sandy bridge,server,2012,E5-2680,,Intel Xeon E5-2680,Intel Xeon E5-2680,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.7,3.5,0,0,0,0,130,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1725
ivy bridge,server,2013,E5-2680V2,,Intel Xeon E5-2680 v2,Intel Xeon E5-2680 v2,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,2.8,3.6,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1725
ivy bridge,embedded,2013,E5-2680V2,,,,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,2.8,3.6,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1725
haswell,server,2014,E5-2680V3,,Intel Xeon E5-2680 v3,Intel Xeon E5-2680 v3,30, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,12,24,2.5,3.3,0,0,0,0,120,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1747
haswell,embedded,2014,E5-2680V3,,,,30, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,12,24,2.5,3.3,0,0,0,0,120,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1747
broadwell,server,2016,E5-2680V4,,Intel Xeon E5-2680 v4,,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,14,28,2.4,3.3,0,0,0,0,120,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1745
broadwell,embedded,2016,E5-2680V4,,,,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,14,28,2.4,3.3,0,0,0,0,120,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1745
haswell,server,2014,E5-2683V3,,Intel Xeon E5-2683 v3,Intel Xeon E5-2683 v3,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,14,28,2,3,0,0,0,0,120,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1846
broadwell,server,2016,E5-2683V4,,Intel Xeon E5-2683 v4,,40, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,16,32,2.1,3,0,0,0,0,120,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1846
sandy bridge,server,2012,E5-2687W,,Intel Xeon E5-2687W,Intel Xeon E5-2687W,20, SmartCache,64,QPI,AVX,64-bit,256,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,3.1,3.8,0,0,0,0,150,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1887.5
ivy bridge,server,2013,E5-2687WV2,,,Intel Xeon E5-2687W v2,25, SmartCache,64,QPI,AVX,64-bit,256,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,8,16,3.4,4,0,0,0,0,150,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2110
haswell,server,2014,E5-2687WV3,,Intel Xeon E5-2687W v3,Intel Xeon E5-2687W v3,25, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,10,20,3.1,3.5,0,0,0,0,160,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2143
broadwell,server,2016,E5-2687WV4,,Intel Xeon E5-2687W v4,Intel Xeon E5-2687W v4,30, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,12,24,3,3.5,0,0,0,0,160,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2141
sandy bridge,server,2012,E5-2690,,Intel Xeon E5-2690,Intel Xeon E5-2690,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.9,3.8,0,0,0,0,135,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,2059
ivy bridge,server,2013,E5-2690V2,,Intel Xeon E5-2690 v2,Intel Xeon E5-2690 v2,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,3,3.6,0,0,0,0,130,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2059
haswell,server,2014,E5-2690V3,,Intel Xeon E5-2690 v3,Intel Xeon E5-2690 v3,30, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,12,24,2.6,3.5,0,0,0,0,135,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2092
broadwell,server,2016,E5-2690V4,,Intel Xeon E5-2690 v4,,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,14,28,2.6,3.5,0,0,0,0,135,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2090
ivy bridge,server,2013,E5-2695V2,,Intel Xeon E5-2695 v2,Intel Xeon E5-2695 v2,30, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,12,24,2.4,3.2,0,0,0,0,115,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2338
haswell,server,2014,E5-2695V3,,Intel Xeon E5-2695 v3,Intel Xeon E5-2695 v3,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,14,28,2.3,3.3,0,0,0,0,120,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2426
broadwell,server,2016,E5-2695V4,,Intel Xeon E5-2695 v4,,45, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,18,36,2.1,3.3,0,0,0,0,120,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2424
broadwell,embedded,2016,E5-2695V4,,,,45, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,18,36,2.1,3.3,0,0,0,0,120,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2424
broadwell,server,2016,E5-2697AV4,,Intel Xeon E5-2697A v4,,40, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,16,32,2.6,3.6,0,0,0,0,145,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2891
ivy bridge,server,2013,E5-2697V2,,Intel Xeon E5-2697 v2,Intel Xeon E5-2697 v2,30, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,12,24,2.7,3.5,0,0,0,0,130,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2616
haswell,server,2014,E5-2697V3,,Intel Xeon E5-2697 v3,Intel Xeon E5-2697 v3,35, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,14,28,2.6,3.6,0,0,0,0,145,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2704
broadwell,server,2016,E5-2697V4,,Intel Xeon E5-2697 v4,Intel Xeon E5-2697 v4,45, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,18,36,2.3,3.6,0,0,0,0,145,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2702
haswell,server,2014,E5-2698V3,,Intel Xeon E5-2698 v3,Intel Xeon E5-2698 v3,40, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,16,32,2.3,3.6,0,0,0,0,135,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
broadwell,server,2016,E5-2698V4,,Intel Xeon E5-2698 v4,,50, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,20,40,2.2,3.6,0,0,0,0,135,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,3226
haswell,server,2014,E5-2699V3,,Intel Xeon E5-2699 v3,Intel Xeon E5-2699 v3,45, SmartCache,76.8,QPI,AVX 2.0,64-bit,768,DDR4 1600/1866/2133,4,68,1,0,0,0,0,0,0,3,40,22,18,36,2.3,3.6,0,0,0,0,145,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
broadwell,server,2016,E5-2699V4,,Intel Xeon E5-2699 v4,Intel Xeon E5-2699 v4,55, SmartCache,76.8,QPI,AVX 2.0,64-bit,1536,DDR4 1600/1866/2133/2400,4,76.8 ,1,0,0,0,0,0,0,3,40,14,22,44,2.2,3.6,0,0,0,0,145,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,4115
sandy bridge,server,2012,E5-4603,,Intel Xeon E5-4603,,10, SmartCache,51.2,QPI,AVX,64-bit,384,DDR3 800/1066,4,34.1 ,1,0,0,0,0,0,0,3,40,32,4,8,2,0,0,0,0,0,95,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,553
ivy bridge,server,2014,E5-4603V2,,Intel Xeon E5-4603 v2,,10, SmartCache,51.2,QPI,AVX,64-bit,768,DDR3 800/1066/1333,4,42.6 ,1,0,0,0,0,0,0,3,40,22,4,8,2.2,2.2,0,0,0,0,95,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,551
sandy bridge,server,2012,E5-4607,,Intel Xeon E5-4607,,12, SmartCache,51.2,QPI,AVX,64-bit,384,DDR3 800/1066,4,34.1 ,1,0,0,0,0,0,0,3,40,32,6,12,2.2,0,0,0,0,0,95,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,887
ivy bridge,server,2014,E5-4607V2,,Intel Xeon E5-4607 v2,,15, SmartCache,51.2,QPI,AVX,64-bit,768,DDR3 800/1066/1333,4,42.6 ,1,0,0,0,0,0,0,3,40,22,6,12,2.6,2.6,0,0,0,0,95,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,885
sandy bridge,server,2012,E5-4610,,Intel Xeon E5-4610,Intel Xeon E5-4610,15, SmartCache,57.6,QPI,AVX,64-bit,384,DDR3 800/1066/1333,4,42.6 ,1,0,0,0,0,0,0,3,40,32,6,12,2.4,2.9,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1221
ivy bridge,server,2014,E5-4610V2,,Intel Xeon E5-4610 v2,Intel Xeon E5-4610 v2,16, SmartCache,57.6,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,22,8,16,2.3,2.7,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1219
haswell,server,2015,E5-4610V3,,Intel Xeon E5-4610 v3,,25,,51.2,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,10,20,1.7,1.7,0,0,0,0,105,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1219
sandy bridge,server,2012,E5-4617,,Intel Xeon E5-4617,Intel Xeon E5-4617 0,15, SmartCache,57.6,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,6,6,2.9,3.4,0,0,0,0,130,2,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1611
sandy bridge,server,2012,E5-4620,,Intel Xeon E5-4620,Intel Xeon E5-4620 0,16, SmartCache,57.6,QPI,AVX,64-bit,384,DDR3 800/1066/1333,4,42.6 ,1,0,0,0,0,0,0,3,40,32,8,16,2.2,2.6,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1613.5
ivy bridge,server,2014,E5-4620V2,,Intel Xeon E5-4620 v2,Intel Xeon E5-4620 v2,20, SmartCache,57.6,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,22,8,16,2.6,3,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1611
haswell,server,2015,E5-4620V3,,Intel Xeon E5-4620 v3,,25,,64,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,10,20,2,2.6,0,0,0,0,105,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1668
ivy bridge,embedded,2014,E5-4624LV2,,,Intel Xeon E5-4624L v2,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,1.9,2.5,0,0,0,0,70,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,2405
ivy bridge,server,2014,E5-4627V2,,Intel Xeon E5-4627 v2,Intel Xeon E5-4627 v2,16, SmartCache,57.6,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,8,8,3.3,3.6,0,0,0,0,130,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,2108
haswell,server,2015,E5-4627V3,,Intel Xeon E5-4627 v3,,25,,64,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,10,10,2.6,3.2,0,0,0,0,135,2,0,0,1,1,0,1,1,1,0,1,1,1,1,0,2225
sandy bridge,server,2012,E5-4640,,Intel Xeon E5-4640,Intel Xeon E5-4640 0,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.4,2.8,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,2727.5
ivy bridge,server,2014,E5-4640V2,,Intel Xeon E5-4640 v2,,20, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,2.2,2.7,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,2725
haswell,server,2015,E5-4640V3,,Intel Xeon E5-4640 v3,,30,,64,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,12,24,1.9,2.6,0,0,0,0,105,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,2859
haswell,embedded,2015,E5-4648V3,,,,30,,64,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,12,24,1.7,2.2,0,0,0,0,105,2,0,1,0,1,0,1,1,1,0,1,1,1,1,0,2405
sandy bridge,server,2012,E5-4650,,Intel Xeon E5-4650,Intel Xeon E5-4650,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.7,3.3,0,0,0,0,130,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,3618
sandy bridge,server,2012,E5-4650L,,Intel Xeon E5-4650L,,20, SmartCache,64,QPI,AVX,64-bit,384,DDR3 800/1066/1333/1600,4,51.2 ,1,0,0,0,0,0,0,3,40,32,8,16,2.6,3.1,0,0,0,0,115,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,3618
ivy bridge,server,2014,E5-4650V2,,Intel Xeon E5-4650 v2,,25, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,10,20,2.4,2.9,0,0,0,0,95,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,3616
haswell,server,2015,E5-4650V3,,Intel Xeon E5-4650 v3,,30,,76.8,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,12,24,2.1,2.8,0,0,0,0,105,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,3838
haswell,server,2015,E5-4655V3,,Intel Xeon E5-4655 v3,Intel Xeon E5-4655 v3,30,,76.8,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,6,12,2.9,3.2,0,0,0,0,135,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,4616
ivy bridge,server,2014,E5-4657LV2,,Intel Xeon E5-4657L v2,,30, SmartCache,64,QPI,AVX,64-bit,768,DDR3 800/1066/1333/1600/1866,4,59.7 ,1,0,0,0,0,0,0,3,40,22,12,24,2.4,2.9,0,0,0,0,115,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,4394
haswell,server,2015,E5-4660V3,,Intel Xeon E5-4660 v3,,35,,76.8,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,14,28,2.1,2.9,0,0,0,0,120,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,4727
haswell,server,2015,E5-4667V3,,Intel Xeon E5-4667 v3,,40,,76.8,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,16,32,2,2.9,0,0,0,0,135,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,5729
haswell,server,2015,E5-4669V3,,Intel Xeon E5-4669 v3,,45,,76.8,QPI,AVX 2.0,64-bit,768,DDR4,4,68,1,0,0,0,0,0,0,3,40,22,18,36,2.1,2.9,0,0,0,0,135,2,0,1,1,1,0,1,1,1,0,1,1,1,1,0,7007
penryn,desktop,2008,E5200,,Intel Pentium E5200,,2, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.5,0,0,0,0,0,65,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,72
penryn,server,2007,E5205,,Intel Xeon E5205,,6, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,1.86 ,0,0,0,0,0,65,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
penryn,server,2008,E5220,,,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.33 ,0,0,0,0,0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,317
penryn,embedded,2008,E5220,,,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.33 ,0,0,0,0,0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,317
penryn,embedded,2008,E5240,,,,6, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,3,0,0,0,0,0,65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,649
penryn,desktop,2008,E5300,,Intel Pentium E5300,,2, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.6,0,0,0,0,0,65,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,67
penryn,embedded,2008,E5300,,,,2, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.6,0,0,0,0,0,65,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,67
merom,server,2006,E5310,,Intel Xeon E5310,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.6,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,server,2006,E5320,,Intel Xeon E5320,,8, L2,1.066,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,1.86 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,server,2007,E5335,,Intel Xeon E5335,,8, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,2,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,embedded,2007,E5335,,,,8, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,2,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,server,2007,E5345,,Intel Xeon E5345,,8, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,2.33 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
merom,embedded,2007,E5345,,,,8, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,4,2.33 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
penryn,desktop,2009,E5400,,,,2, L2,0.8,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,2.7,0,0,0,0,0,65,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,67
penryn,server,2007,E5405,,Intel Xeon E5405,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2,0,0,0,0,0,80,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,231
penryn,server,2007,E5410,,Intel Xeon E5410,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.33 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,284
penryn,server,2007,E5420,,Intel Xeon E5420,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.5,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,347
penryn,server,2007,E5430,,Intel Xeon E5430,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.66 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,491
penryn,server,2008,E5440,,Intel Xeon E5440,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.83 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,719
penryn,embedded,2008,E5440,,,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.83 ,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,719
penryn,server,2007,E5450,,Intel Xeon E5450,,12, L2,1.333,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,3,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,969
penryn,server,2007,E5462,,Intel Xeon E5462,,12, L2,44348,FSB,0,64-bit,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,4,2.8,0,0,0,0,0,80,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
